,description,city,district,street,latitude,longitude,date,price,SQ,price_meter,rooms,sauna
2098,block of flats,Espoo,Laajalahti,Kaukolantie17,60.201695,24.782751,Available from 12/1/21,1540.0,85.0,18.12,4h,no_sauna
2099,block of flats,Espoo,Soukka,Soukankaari11D,60.140563,24.668295,Available from 1/1/22,1319.0,94.0,14.03,4h,no_sauna
2100,block of flats,Espoo,Suurpelto,Maakirjantie2,60.184082,24.742871,Available from 12/16/21,1202.29,86.0,13.98,4h,no_sauna
2101,block of flats,Espoo,Suurpelto,Maakirjantie2,60.184082,24.742871,Available immediately,1215.51,86.0,14.13,4h,no_sauna
2102,block of flats,Espoo,Tapiola,Tietäjäntie11A,60.175487,24.803185,Available from 12/1/21,1650.0,94.0,17.55,4h,no_sauna
2103,block of flats,Espoo,Kivenlahti,Maininkitie12B,60.15724,24.641398,Available from 12/19/21,1225.0,98.0,12.5,4h,no_sauna
2104,block of flats,Espoo,Tapiola,Hakamäki2B,60.175487,24.803185,Available immediately,1340.0,83.0,16.14,4h,no_sauna
2105,block of flats,Espoo,Haukilahti,Hauenkalliontie12-14H,60.161137,24.770218,Available immediately,1390.0,83.5,16.65,4h,no_sauna
2106,block of flats,Espoo,Gumböle,Hirvisuontie5A07,60.217281,24.628092,Available immediately,912.07,84.5,10.79,4h,sauna
2107,block of flats,Espoo,Gumböle,Hirvisuontie5B30,60.217281,24.628092,Available immediately,920.99,84.5,10.9,4h,sauna
2108,block of flats,Espoo,Gumböle,Rintamäentanhua5D31,60.20956,24.65104,Available immediately,979.68,81.5,12.02,4h,sauna
2109,block of flats,Espoo,Kilo,Kilonpurontie2,60.216029,24.784724,Available from 12/31/21,1064.55,86.0,12.38,4h,sauna
2110,block of flats,Espoo,Kilo,Ruotutorppa8B,60.218008,24.777929,Available from 1/1/22,1313.0,81.5,16.11,4h,sauna
2111,block of flats,Espoo,Kilo,Trillakatu3,60.217903,24.78615,Available immediately,1035.59,93.0,11.14,4h,sauna
2112,block of flats,Espoo,Leppävaara,Kyyhkysmäki24,60.22063,24.809466,Available from 12/22/21,1103.07,83.0,13.29,4h,sauna
2113,block of flats,Espoo,Leppävaara,Kyyhkysmäki24,60.22063,24.809466,Available immediately,1091.66,83.0,13.15,4h,sauna
2114,block of flats,Espoo,Leppävaara,Postipuuntie10,60.22063,24.809466,Available from 12/15/21,1495.0,93.0,16.08,4h,sauna
2115,block of flats,Espoo,Leppävaara,Säterinrinne2A07,60.22063,24.809466,Available from 2/10/22,1203.89,91.5,13.16,4h,sauna
2116,block of flats,Espoo,Leppävaara,Zanseninkuja6A,60.22063,24.809466,Available from 1/1/22,1495.0,81.5,18.34,4h,sauna
2117,block of flats,Espoo,Mäkkylä,Adjutantinkatu3C,60.221627,24.834885,Available from 1/1/22,1628.0,80.0,20.35,4h,sauna
2118,block of flats,Espoo,Mäkkylä,Adjutantinkatu3C,60.221627,24.834885,Available on agreement,1595.0,80.0,19.94,4h,sauna
2119,block of flats,Espoo,Soukka,Soukankaari12A,60.139603,24.667894,Available from 2/1/22,1395.0,84.0,16.61,4h,sauna
2120,block of flats,Espoo,,Peijinkuja3,60.20956,24.65104,Available from 3/1/22,1340.0,77.0,17.4,4h,no_sauna
2122,block of flats,Espoo,Matinkylä,Matinkatu22F,60.15789,24.740306,Available immediately,1479.62,96.0,15.41,4h,no_sauna
2123,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1600.0,78.5,20.38,4h,no_sauna
2124,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1610.0,78.5,20.51,4h,no_sauna
2125,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1620.0,78.5,20.64,4h,no_sauna
2126,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1630.0,78.5,20.76,4h,no_sauna
2127,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1640.0,78.5,20.89,4h,no_sauna
2128,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1650.0,78.5,21.02,4h,no_sauna
2129,block of flats,Espoo,Niittykumpu,Niittykummuntie12,60.172015,24.764398,Available from 4/1/22,1680.0,78.5,21.4,4h,no_sauna
2130,block of flats,Espoo,Niittykumpu,Niittykummuntie4A,60.172015,24.764398,Available on agreement,1345.0,66.0,20.38,4h,no_sauna
2131,block of flats,Espoo,Niittykumpu,Niittykummuntie4A,60.172015,24.764398,Available on agreement,1350.0,66.0,20.45,4h,no_sauna
2132,block of flats,Espoo,Niittykumpu,Niittykummuntie4A,60.172015,24.764398,Available on agreement,1355.0,66.0,20.53,4h,no_sauna
2133,block of flats,Espoo,Saunalahti,Saunalahdenkatu1A,60.168787,24.618827,Available from 1/1/22,1350.0,84.5,15.98,4h,no_sauna
2134,block of flats,Espoo,Saunalahti,Saunalahdenkatu1B,60.168787,24.618827,Available from 1/1/22,1343.0,83.5,16.08,4h,no_sauna
2135,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1062.18,83.0,12.8,4h,no_sauna
2136,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1073.42,83.0,12.93,4h,no_sauna
2137,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1094.5,83.0,13.19,4h,no_sauna
2138,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1105.74,83.0,13.32,4h,no_sauna
2139,block of flats,Espoo,Matinkylä,Matinkatu22A27,60.15789,24.740306,,1380.0,66.0,20.91,4h,no_sauna
2140,block of flats,Espoo,Kauklahti,Valkamanpelto3,60.190343,24.585406,Available from 1/3/22,1260.0,72.0,17.5,4h,sauna
2141,block of flats,Espoo,Kivenlahti,Marinportti3,60.15724,24.641398,Available from 1/1/22,1560.0,92.0,16.96,4h,sauna
2143,block of flats,Espoo,Vermonniitty,Perilänniitty2,60.212713,24.832756,Available from 1/3/22,1475.0,82.5,17.88,4h,sauna
2144,block of flats,Espoo,Vermonniitty,Perilänniitty3A,60.212713,24.832756,Available from 1/10/22,1500.0,81.0,18.52,4h,sauna
2145,block of flats,Espoo,Viherlaakso,Rajamännynkuja3C,60.22793,24.742582,Available immediately,1548.0,100.0,15.48,4h,no_sauna
2146,block of flats,Espoo,Matinkylä,Matinniitynkuja7,60.159644,24.742024,Available from 12/10/21,2698.0,98.0,27.53,4h,no_sauna
2148,block of flats,Espoo,Kivenlahti,Aallonhuippu8,60.15724,24.641398,Available from 12/7/21,2592.0,97.0,26.72,4h,no_sauna
2150,block of flats,Espoo,Matinkylä,Liisankuja2,60.15304,24.744045,Available from 12/2/21,2690.0,98.5,27.31,4h,no_sauna
2151,block of flats,Espoo,Kuitinmäki,Kääntöpiiri2,60.20956,24.65104,Available on agreement,1600.0,124.0,12.9,5h,no_sauna
2152,block of flats,Espoo,Mäkkylä,Adjutantinkatu3A,60.221627,24.834885,Available from 1/1/22,1870.0,100.5,18.61,5h,sauna
2153,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1087.47,85.0,12.79,5h,no_sauna
2154,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1098.71,85.0,12.93,5h,no_sauna
2155,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1109.95,85.0,13.06,5h,no_sauna
2156,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1121.19,85.0,13.19,5h,no_sauna
2157,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1132.43,85.0,13.32,5h,no_sauna
2158,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1142.27,85.0,13.44,5h,no_sauna
2159,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1153.51,85.0,13.57,5h,no_sauna
2160,block of flats,Espoo,Suvela,Kirstinharju2,60.200755,24.663626,Available immediately,1164.75,85.0,13.7,5h,no_sauna
2161,block of flats,Espoo,Kivenlahti,Aallonhuippu10,60.15724,24.641398,Available from 12/2/21,3214.0,114.5,28.07,5h,no_sauna
2162,detached house,Espoo,Tapiola,Sateentie2A6,60.175487,24.803185,Available immediately,690.0,20.0,34.5,1h,no_sauna
2163,detached house,Espoo,Näkinkylä,Hämäläistentie35,60.202606,24.606738,Available from 1/28/22,913.0,83.0,11.0,2h,sauna
2164,detached house,Espoo,Otaniemi,Kivimiehentie2,60.179189,24.828084,Available from 12/1/21,1160.0,51.0,22.75,2h,no_sauna
2165,detached house,Espoo,Kilo,Haarniskakuja6Ja10,60.217396,24.783783,Available from 2/11/22,975.38,73.5,13.27,3h,sauna
2166,detached house,Espoo,Laajalahti,Hiitolantie10,60.201695,24.782751,Available from 2/12/22,1116.27,76.5,14.59,3h,sauna
2167,detached house,Espoo,Pisa,Finnoontie36,60.174963,24.686537,Available from 12/17/21,1047.94,78.0,13.44,3h,sauna
2168,detached house,Espoo,Pisa,Finnoontie36,60.174963,24.686537,Available from 12/28/21,1047.94,78.0,13.44,3h,sauna
