,address,latitude,longitude
2257,"Espoo , Tapiola , Tietäjäntie 11 C",60.175487,24.803185
2258,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2259,"Espoo , Kilo , Nihtitorpankuja 7",60.208414,24.755633
2260,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2261,"Espoo , Suurpelto , Suurpellon Puistokatu 12 C",60.185966,24.742182
2262,"Espoo , Haukilahti , Hauenkalliontie 12-14",60.161137,24.770218
2263,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2264,"Espoo , Tapiola , Hakarinne 2",60.175487,24.803185
2265,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2266,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2267,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2268,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2269,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2270,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2271,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2272,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2273,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2274,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2275,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2276,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2277,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2278,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2279,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2280,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2281,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2282,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2283,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2284,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2285,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2286,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2287,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2288,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2289,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2290,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2291,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2292,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2293,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2294,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2295,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2296,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2297,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2298,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2299,"Espoo , Olari , Koronakatu 1",60.167557,24.735159
2300,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2301,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2302,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2303,"Espoo , Leppävaara , Porarinkatu 3",60.22063,24.809466
2304,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2305,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2306,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2307,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2308,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2309,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2310,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
2311,"Espoo , Espoon keskus , Kiltakuja 1",60.199496,24.65491
2312,"Espoo , Espoon keskus , Kirkkojärventie 10 A21",60.20475,24.65233
2313,"Espoo , Tapiola , Kirjokansi 4",60.174903,24.804444
2314,"Espoo , Lintuvaara , Kyyhkysmäki 14 A",60.227963,24.808317
2315,"Espoo , Leppävaara , Nuotiopiha 1 B 29",60.22063,24.809466
2316,"Espoo , Matinkylä , Leilitie 1 C 24",60.159092,24.733376
2317,"Espoo , Olari , Kuvastimentie 1 F",60.167557,24.735159
2318,"Espoo , Olari , Ylistörmä 1",60.167557,24.735159
2319,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
2320,"Espoo , Kivenlahti , Aallonhuippu 8",60.15724,24.641398
2321,"Espoo , Suurpelto , Piilipuuntie 21 E",61.171121,24.657838
2322,"Espoo , Kuurinniitty , Kuurinniityntie 13 a",60.197958,24.709223
2323,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2324,"Espoo , Kivenlahti , Marinkallio 8",60.15724,24.641398
2325,"Espoo , Painiitty , Lotankatu 8",60.950568,25.675844
2326,"Espoo , Suurpelto , Piilipuuntie 15 C",60.187206,24.740654
2327,"Espoo , Suvela , Joupinmäenrinne 6",60.203507,24.675053
2328,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2329,"Espoo , Espoonlahti , Ulappakatu 1 G",60.1505,24.655735
2330,"Espoo , Olari , Puolikuu 2 C",60.167557,24.735159
2331,"Espoo , Mäkkylä , Adjutantinkatu 3 C",60.221627,24.834885
2332,"Espoo , Pohjois-Tapiola , Tietäjäntie 3",60.188539,24.802324
2333,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
2334,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2335,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2336,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2337,"Espoo , Perkkaa , Perkkaantie 3",60.218008,24.81752
2338,"Espoo , Perkkaa , Komentajankatu 4 A 5",60.218008,24.81752
2339,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
2340,"Espoo , Niittymaa , Malmiportti 4 A",60.20956,24.65104
2341,"Espoo , Olari , Kuvastimentie 1 H",60.167557,24.735159
2342,"Espoo , Otaniemi , Kivimiehentie 2",60.179189,24.828084
2343,"Espoo , Saunalahti , Tiimalasintie 6",60.167836,24.61437
2344,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
2345,"Espoo , Leppävaara , Säterinrinne 2 A 06",60.22063,24.809466
2346,"Espoo , Espoon keskus , Espoonaukio 7 D 47",60.20475,24.65233
2347,"Espoo , Suvela , Suvelantie 14",60.20346,24.675976
2348,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
2349,"Espoo , Kivenlahti , Aallonhuippu 10",60.15724,24.641398
2350,"Espoo , Tuomarila , Ratavallintie 8",60.239954,24.990392
2351,"Espoo , Sepänkylä , Peuraniitty 1",60.20956,24.65104
2352,"Espoo , Suvela , Kirstintie 30",60.205482,24.672946
2353,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
2354,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2355,"Espoo , Suvela , Joupinmäensyrjä 8",60.202321,24.676075
2356,"Espoo , Leppävaara , Säterinkuja 1 A 22",60.22063,24.809466
2357,"Espoo , Niittymaa , Malmiportti 4 A",60.20956,24.65104
2358,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
2359,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2360,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2361,"Espoo , Suvela , Kirstinmäki 12 A 09",60.204047,24.665901
2362,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
2363,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2364,"Espoo , Suvela , Kirstinmäki 12 A 15",60.204047,24.665901
2365,"Espoo , Kilo , Nihtitorpankuja 5",60.208151,24.756396
2366,"Espoo , Laajalahti , Heinjoenpolku 2",60.202584,24.80263
2367,"Espoo , Matinkylä , Etuniementie 1 C-E",60.160688,24.722625
2368,"Espoo , Suurpelto , Klariksentie 6",60.182659,24.741057
2369,"Espoo , Kauklahti , Hansatie 4",60.184653,24.601151
2370,"Espoo , Espoon keskus , Reviisorinkatu 3 A 10",60.206237,24.66477
2371,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
2372,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
2373,"Espoo , Järvenperä , Pellaksenmäentie 15",60.230705,24.689381
2374,"Espoo , Suvela , Kirstinmäki 12 A 23",60.204047,24.665901
2375,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
2376,"Espoo , Gumböle , Hirvisuontie 5 B 30",60.217281,24.628092
2377,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2378,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
2379,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2380,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2381,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2382,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
2383,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2384,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
2385,"Espoo , Matinkylä , Leilitie 1 A 02",60.159092,24.733376
2386,"Espoo , Saunalahti , Kompassikatu 7",60.169118,24.61325
2387,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
2388,"Espoo , Kilo , Vanharaide 3 A",60.217396,24.783783
2389,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2390,"Espoo , Kilo , Nihtitorpankuja 5",60.208151,24.756396
2391,"Espoo , Suvela , Kirstinmäki 15 A 15",60.204205,24.668236
2392,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2393,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2394,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
2395,"Espoo , Matinkylä , Matinraitti 9",60.157824,24.746456
2396,"Espoo , Saunalahti , Tiimalasintie 5 B",60.167302,24.612697
2397,"Espoo , Suvela , Kirstintie 30",60.205482,24.672946
2398,"Espoo , Suurpelto , Piilipuuntie 21 B",61.171121,24.657838
2399,"Espoo , Saarniraivio , Sokinsuontie 9",60.20956,24.65104
2400,"Espoo , Ymmersta , Ullantorpantie 1",60.205512,24.70404
2401,"Espoo , Saunalahti , Kummelivuorentie 8",60.164716,24.619211
2402,"Espoo , Olari , Puolikuu 2",60.167557,24.735159
2403,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2404,"Espoo , Lintuvaara , Kiskottajankuja 2 C",60.230207,24.814217
2405,"Espoo , Ullanmäentie 10b C 78",60.20956,24.65104
2406,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2407,"Espoo , Otaniemi , Kivimiehentie 2",60.179189,24.828084
2408,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2409,"Espoo , Tapiola , Tietäjäntie 11 B",60.175487,24.803185
2410,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2411,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
2412,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2413,"Espoo , Matinkylä , Etuniementie 1 C-E",60.160688,24.722625
2414,"Espoo , Kilo , Nihtitorpankuja 5",60.208151,24.756396
2415,"Espoo , Tuomarila , Joupinpuisto 1 D 48",60.20956,24.65104
2416,"Espoo , Lippajärvi , Vanha Turuntie",60.20956,24.65104
2417,"Espoo , Matinkylä , Matinpuronkuja 2",60.161466,24.754101
2418,"Espoo , Muurarinkuja 1 C",60.224188,24.811982
2419,"Espoo , Tuomarila , Kulovalkeantie 21 C",60.207298,24.686877
2420,"Espoo , Olari , Piispanpiha 7",60.167557,24.735159
2421,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2422,"Espoo , Muurarinkuja 1 B",60.224188,24.811982
2423,"Espoo , Lintuvaara , Lintuvaarantie 21",60.226364,24.812667
2424,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2425,"Espoo , Suvela , Joupinmäenrinne 6",60.203507,24.675053
2426,"Espoo , Pohjois-Tapiola , Tietäjäntie 3",60.188539,24.802324
2427,"Espoo , Saunalahti , Linjaloistonkatu 3",60.20956,24.65104
2428,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2429,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2430,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2431,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2432,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2433,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2434,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2435,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2436,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2437,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2438,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2439,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2440,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2441,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2442,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2443,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2444,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2445,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2446,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2447,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
2448,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2449,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2450,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2451,"Espoo , Tuomarila , Kulovalkeantie 21",60.207298,24.686877
2452,"Espoo , Espoon keskus , Asemakuja 1",60.20445,24.659754
2453,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
2454,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
2455,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
2456,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2457,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2458,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
2459,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
2460,"Espoo , Suurpelto , Piilipuuntie 21 A",61.171121,24.657838
2461,"Espoo , Suurpelto , Suurpellon Puistokatu 12",60.185966,24.742182
2462,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
2463,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2464,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
2465,"Espoo , Matinkylä , Matinpuronkuja 2 C",60.161466,24.754101
2466,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2467,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2468,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2469,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
2470,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
2471,"Espoo , Ratamotie 6",60.232342,24.774592
2472,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2473,"Espoo , Kivenlahti , Marinkallio 6",60.15724,24.641398
2474,"Espoo , Olari , Kuusikallionkuja 3",60.167557,24.735159
2475,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2476,"Espoo , Tuomarila , Tuomarilankatu 1",60.205311,24.683173
2477,"Espoo , Niittykumpu , Niittymaantie 10",60.172015,24.764398
2478,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
2479,"Espoo , Mäkkylä , Adjutantinkatu 3 A",60.221627,24.834885
2480,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2481,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2482,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2483,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2484,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2485,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2486,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2487,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2488,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2489,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2490,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2491,"Espoo , Kivenlahti , Marinportti 4 A",60.15724,24.641398
2492,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2493,"Espoo , Sepänkylä , Peuraniitty 1 E",60.20956,24.65104
2494,"Espoo , Ymmersta , Ullantorpantie 1",60.205512,24.70404
2495,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2496,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
2497,"Espoo , Leppävaara , Porarinkatu 3",60.22063,24.809466
2498,"Espoo , Niittykumpu , Niittykatu 1 C-D",62.315625,27.837681
2499,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2500,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2501,"Espoo , Suvela , Kirstintie 17",62.282614,25.754692
2502,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
2503,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2504,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2505,"Espoo , Tuomarila , Kulovalkeantie 21 C",60.207298,24.686877
2506,"Espoo , Sepänkylä , Peuraniitty 1 E",60.20956,24.65104
2507,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2508,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2509,"Espoo , Perkkaa , Kirjurinkuja 1",60.218008,24.81752
2510,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2511,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2512,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2513,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2514,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2515,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2516,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2517,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2518,"Espoo , Kivenlahti , Marinportti 3",60.15724,24.641398
2519,"Espoo , Leppävaara , Porarinkatu 1",60.22063,24.809466
2520,"Espoo , Matinkylä , Etuniementie 1 A-B",60.160688,24.722625
2521,"Espoo , Matinkylä , Etuniementie 1 A-B",60.160688,24.722625
2522,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
2523,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
2524,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
2525,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2526,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2527,"Espoo , Kivenlahti , Jälkimaininki 4",60.15724,24.641398
2528,"Espoo , Suurpelto , Piilipuuntie 21 E",61.171121,24.657838
2529,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2530,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2531,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2532,"Espoo , Vermonniitty , Perilänniitty 3 A",60.20956,24.65104
2533,"Espoo , Sepänkylä , Peuraniitty 1 E",60.20956,24.65104
2534,"Espoo , Leppävaara , Porarinkatu 3",60.22063,24.809466
2535,"Espoo , Sepänkylä , Peuraniitty 1 E",60.20956,24.65104
2536,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2537,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2538,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2539,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2540,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2541,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2542,"Espoo , Karakallio , Karakalliontie 5",60.229283,24.777225
2543,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2544,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
2545,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2546,"Espoo , Olari , Puolikuu 2 A17",60.20956,24.65104
2547,"Espoo , Tapiola , Itäranta 11",60.175487,24.803185
2548,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2549,"Espoo , Tapiola , Elosalamantie 2",60.175487,24.803185
